 County, FIPS, Total,Commercial,Industrial,Residential,Electricity Prod,Onroad,Cement,Aircraft,Airborne,Nonroad
Ohio,21183,1.024067004,0.002126894,0.051604877,0.006566129,0.929816451,0.02813074,0,0.000439955,0.001105909,0.004276048
Oldham,21185,0.12011968,0.008247073,0.008564131,0.011687827,0.018064116,0.063947148,0,0,0,0.009609384
Owen,21187,0.019380343,0.000625163,0.000825589,0.002738986,0,0.013131176,0,0,0,0.002059429
Owsley,21189,0.007209765,0.000223852,0,0.000912925,0,0.005720831,0,0,0,0.000352157
Pendleton,21191,0.045144338,0.000725286,0.007346852,0.005239321,0,0.027578432,0,0.000623195,0.001566512,0.00206474
Perry,21193,0.06750418,0.004800242,0.007420257,0.004886671,0,0.043042532,0,0.001278858,0.003214647,0.002860973
Pike,21195,0.169862323,0.009557741,0.032236355,0.010904123,0,0.103698033,0,0.001106825,0.00278221,0.009577035
Powell,21197,0.058223008,0.000850419,0.031055276,0.004065048,0,0.019264133,0,0.00055963,0.001406734,0.001021768
Pulaski,21199,0.705008657,0.009798866,0.03113955,0.011317427,0.53831255,0.09310571,0,0.003419625,0.008595863,0.009319066
Robertson,21201,0.004887316,8.83212E-05,6.25175E-05,0.000677584,0,0.003709198,0,0,0,0.000349696
Rockcastle,21203,0.086136841,0.001359511,0.004151245,0.004123691,0,0.074557001,0,0,0,0.001945393
Rowan,21205,0.094599809,0.007006873,0.009295545,0.004477571,0,0.068028148,0,0.000626599,0.001575074,0.003589998
Russell,21207,0.055009652,0.001860195,0.01608386,0.003048054,0,0.026160178,0,0.000612198,0.001538873,0.005706294
Scott,21209,0.227436219,0.005420422,0.084413792,0.00824358,8.02494E-05,0.109030529,0,0.00277561,0.006977008,0.010495028
Shelby,21211,0.15607979,0.004285642,0.044877111,0.009844697,0,0.087966291,0,0,0,0.009106049
Simpson,21213,0.085981937,0.004186078,0.027147457,0.006051715,0,0.043715096,0,0,0,0.004881592
Spencer,21215,0.023141012,0.000533687,0.000375105,0.002995909,0,0.016227679,0,0,0,0.003008633
Taylor,21217,0.072181105,0.004696706,0.020436791,0.007232372,0,0.030715478,0,0.001455078,0.003657603,0.003987078
Todd,21219,0.039845074,0.001293501,0.008457513,0.003350139,0,0.022315164,0,0,0,0.004428756
Trigg,21221,0.062804991,0.000995432,0.009129988,0.003806095,0,0.042714033,0,0,0,0.006159443
Trimble,21223,1.047965646,0.00028469,6.25175E-05,0.002314369,1.027589177,0.011381178,0,0,0,0.006333715
Union,21225,0.047600997,0.002709542,0.008217506,0.004698377,0,0.019720387,0,0.00104935,0.002637738,0.008568097
Warren,21227,0.284359808,0.032462746,0.068347322,0.02850685,0,0.111299782,0,0.007106772,0.017864181,0.018772155
Washington,21229,0.037150937,0.000961153,0.0070172,0.002966048,0,0.020668095,0,0.000596383,0.001499119,0.00344294
Wayne,21231,0.048387789,0.001614611,0.01139277,0.003190364,0,0.023397626,0,0.001027879,0.002583762,0.005180777
Webster,21233,1.723088234,0.000928615,0.012521802,0.004844444,1.678306436,0.021090404,0,0,0,0.005396534
Whitley,21235,0.147975995,0.007486694,0.012829725,0.011202544,0,0.111532799,0,0,0,0.004924233
Wolfe,21237,0.016958873,0.000350651,0.001066828,0.001822277,0,0.01290882,0,0,0,0.000810297
Woodford,21239,0.186377927,0.002720354,0.03286122,0.007031709,0.092386627,0.046429309,0,0,0,0.004948708
Acadia,22001,0.493157318,0.002879715,0.286428817,0.012224847,0.060114161,0.118145776,0,0.001395646,0.003508215,0.00846014
Allen,22003,0.070612495,0.000881364,0.01528004,0.005755633,0,0.042325621,0,0.001128557,0.002836836,0.002404442
Ascension,22005,1.097827822,0.006626567,0.910959569,0.011655871,0.014371648,0.130624573,0,0.003489115,0.008770536,0.011329944
Assumption,22007,0.300677683,0.001462758,0.203441542,0.004069793,0.063998743,0.024228182,0,0,0,0.003476664
Avoyelles,22009,0.115778696,0.00265324,0.023874985,0.010770197,0,0.067598495,0,0.000751502,0.001889037,0.008241239
Beauregard,22011,1.005903929,0.001722211,0.928153364,0.008007894,0,0.057344293,0,0.001271266,0.003195562,0.006209338
Bienville,22013,0.15861798,0.000633564,0.097408351,0.004901628,0,0.052663001,0,0,0,0.003011437
Bossier,22015,0.437908096,0.009549374,0.224494276,0.020997822,4.29472E-05,0.142074197,0,0.006795204,0.017081,0.016873276
Caddo,22017,1.09819815,0.029617172,0.52089214,0.059156645,0.042445012,0.362297864,0,0.013722816,0.034494835,0.035571667
Calcasieu,22019,5.848485347,0.071522515,3.769945144,0.035893979,1.600298015,0.291080783,0,0.014850334,0.037329061,0.027565516
Caldwell,22021,0.033557207,0.000565385,0.003809447,0.002680483,0,0.024071947,0,0,0,0.002429945
Cameron,22023,0.3757399,0.000488199,0.336304673,0.002311286,0.007110971,0.016533201,0,0,0,0.012991568
Catahoula,22025,0.041066293,0.000556692,0.008313656,0.004159313,0,0.018693338,0,0.000966216,0.002428763,0.005948313
Claiborne,22027,0.089040694,0.000619604,0.050710859,0.005205391,0,0.029113418,0,0.000107357,0.000269863,0.003014202
Concordia,22029,0.03403138,0.000854974,0.001776842,0.006140898,0,0.013715194,0,0.000966216,0.002428763,0.008148492
De Soto,22031,2.683223965,0.000851239,0.052447532,0.006799666,2.503674387,0.111825768,0,0.000966216,0.002428763,0.004230392
East Baton Rouge,22033,7.60953215,0.055373088,6.457158068,0.067089768,0.522529056,0.40433962,0,0.016802814,0.042236979,0.044002756
East Carroll,22035,0.033553944,0.000356907,0.01058234,0.002664671,0,0.01011624,0,0.000837388,0.002104928,0.006891469
East Feliciana,22037,0.094801718,0.001243663,0.047163641,0.004045845,0,0.039840196,0,0,0,0.002508372
Evangeline,22039,0.474007329,0.002043317,0.021937469,0.008251838,0.38607208,0.050181676,0,0,0,0.005520949
Franklin,22041,0.074127287,0.0013745,0.016969062,0.006908836,0,0.035666881,0,0.001905594,0.004790062,0.006512353
Grant,22043,0.075790315,0.000201608,0.025686898,0.004593352,0,0.042205963,0,0,0,0.003102493
Iberia,22045,0.716268041,0.006535718,0.553062071,0.014464325,0,0.077350795,0,0.014249713,0.035819291,0.01478613
Iberville,22047,4.071911858,0.004285393,3.456568997,0.006241224,0.535505104,0.0620995,0,0,0,0.00721164
Jackson,22049,2.517958274,0.000709724,2.49140672,0.004299013,0,0.018247167,0,8.0518E-05,0.000202395,0.003012736
Jefferson,22051,2.315523051,0.058472792,0.617241508,0.089795584,1.014834928,0.368686931,0,0.032695926,0.082187254,0.051608126
Jefferson Davis,22053,0.130289873,0.001779852,0.020738506,0.006973082,0,0.084088263,0,0.002599809,0.006535101,0.00757526
Lafayette,22055,0.67236375,0.028070451,0.233234856,0.024686063,0.070913261,0.235152316,0,0.013819909,0.034738891,0.031748004
Lafourche,22057,0.293260836,0.005856015,0.166526152,0.014703967,0.000765399,0.089643679,0,5.36787E-05,0.000134932,0.015577014
La Salle,22059,0.044310798,0.00333765,0.014249129,0.004022384,0,0.017972098,0,0.000322072,0.000809589,0.003597875
Lincoln,22061,0.235851878,0.00512656,0.098869016,0.009775084,0.001620372,0.083207058,0,0.009125378,0.022938324,0.005190087
Livingston,22063,0.24411257,0.003122464,0.050748093,0.01113674,0,0.169033337,0,0,0,0.010071937
Madison,22065,0.085739831,0.000746949,0.002957427,0.003477547,0,0.070447056,0,0.00018036,0.000453368,0.007477124
Morehouse,22067,0.231755099,0.00165061,0.166583224,0.007397749,0,0.040235368,0,0.002304779,0.005793489,0.00778988
Natchitoches,22069,0.299498262,0.002687273,0.127723241,0.010826668,2.97701E-05,0.145281872,0,0.00163026,0.004097957,0.007221221
Orleans,22071,1.539523946,0.08843928,0.380941442,0.116033756,0.477820416,0.384439308,0,0.014288249,0.035916154,0.041645342
Ouachita,22073,4.119478721,0.018212452,3.458021728,0.027339273,0.323990307,0.238380545,0,0.01029521,0.025878913,0.017360293
Plaquemines,22075,0.829547491,0.001858923,0.749171008,0.004958093,0.022881575,0.02344633,0,0,0,0.027231562
Pointe Coupee,22077,3.619445293,0.001074066,0.087716988,0.005720211,3.473861856,0.032998791,0,0.003225749,0.008108516,0.006739116
Rapides,22079,1.561100194,0.014420108,0.123136363,0.024119378,1.081273422,0.263871046,0,0.011238467,0.02824997,0.014791441
Red River,22081,0.033703854,0.000425089,0.014458533,0.00299875,0,0.011998162,0,0.000268393,0.000674658,0.002880269
Richland,22083,0.157364953,0.001473401,0.059163703,0.005360234,0,0.079408422,0,0.001932433,0.004857526,0.005169234
Sabine,22085,0.081827843,0.001062984,0.028424161,0.007016457,0,0.035709883,0,0.000561924,0.0014125,0.007639936
St. Bernard,22087,0.441438043,0.004080979,0.332214667,0.017389248,0.038983846,0.033278824,0,0,0,0.015490478
St. Charles,22089,3.747678722,0.006892865,2.866769338,0.007205229,0.796353357,0.060363146,0,0,0,0.010094788
St. Helena,22091,0.070273318,0.00027196,0.048747302,0.002254428,0,0.01783925,0,0,0,0.001160377
St. James,22093,0.942602262,0.000910972,0.909093567,0.003676782,0,0.025700366,0,0,0,0.003220575
St. John the Baptist,22095,0.395836573,0.002401436,0.301329124,0.004791871,0,0.072477444,0,0.002093469,0.005262321,0.007480909
St. Landry,22097,0.435532804,0.005271178,0.22019512,0.018526004,0,0.17297589,0,0.001932433,0.004857526,0.011774653
St. Martin,22099,0.294878187,0.001892525,0.157962459,0.006811046,0,0.120643533,0,0,0,0.007568624
St. Mary,22101,0.64688154,0.005380342,0.412534708,0.010284151,0.151784606,0.042009571,0,0.003507716,0.008817295,0.012563151
St. Tammany,22103,0.460563492,0.016785263,0.079981973,0.03122762,0,0.25946882,0,0.010440108,0.026243139,0.036416569
Tangipahoa,22105,0.384137054,0.008385786,0.086324011,0.015134105,0,0.246333848,0,0.004876635,0.012258325,0.010824344
Tensas,22107,0.02184867,0.000323722,0.001776842,0.001750544,0,0.011154229,0,0,0,0.006843333
Terrebonne,22109,0.813986506,0.011802047,0.566246936,0.018857618,0.027574824,0.099723021,0,0.01715934,0.043133169,0.02948955
Union,22111,0.123118414,0.000911426,0.063127265,0.006713755,0,0.044146462,0,0.001019895,0.002563695,0.004635916
Vermilion,22113,0.257507957,0.003033507,0.139884544,0.00969499,0.000374262,0.063504784,0,0.007719426,0.0194042,0.013892246
Vernon,22115,0.113898496,0.002484014,0.02360503,0.010376129,8.58945E-05,0.066344384,0,0.001542268,0.003876778,0.005583998
Washington,22117,3.886015933,0.0020274,2.246508696,0.011793424,1.543654622,0.06918904,0,0.002576577,0.006476704,0.003789469
Webster,22119,0.2818409,0.003227819,0.18111301,0.011518909,0.001197637,0.075581533,0,0.001218637,0.003063268,0.004920087
West Baton Rouge,22121,0.307282858,0.001813593,0.250518474,0.004433656,0,0.045699085,0,0,0,0.00481805
West Carroll,22123,0.05729176,0.000520544,0.027428242,0.004661988,0,0.020753312,0,0.000161036,0.000404795,0.003361844
West Feliciana,22125,1.431698966,0.000406459,1.392639849,0.001760597,0,0.034104908,0,0,0,0.002787153
Winn,22127,0.075493619,0.000734648,0.032021049,0.004010733,0,0.026593825,0,0.002683935,0.006746567,0.002702862
Androscoggin,23001,0.31401343,0.039348677,0.029446372,0.086145702,1.68265E-06,0.123352108,0,0.00693623,0.017435495,0.011347163
Aroostook,23003,0.330557915,0.032089605,0.084490697,0.060226811,7.94217E-05,0.111880146,0,0.007252173,0.018229668,0.016309394
Cumberland,23005,1.458098325,0.119446535,0.041475028,0.217101813,0.534606587,0.445078839,0,0.016400077,0.041224623,0.042764821
Franklin,23007,0.28470039,0.005983642,0.039419824,0.02223783,0.151081082,0.049729223,0,0.001648066,0.00414272,0.010458003
Hancock,23009,0.692341526,0.012165732,0.296008627,0.042799883,0.205619527,0.104023407,0,0.004367348,0.010978137,0.016378865
Kennebec,23011,0.433146737,0.042706944,0.025373927,0.099056212,1.55645E-05,0.216814801,0,0.010185849,0.02560401,0.013389429
Knox,23013,0.25878051,0.010209737,0.017549022,0.034075155,0,0.054541485,0.109151581,0.005661893,0.014232216,0.013359422
Lincoln,23015,0.112153393,0.005770757,0.001301349,0.029073017,0.000791074,0.056245873,0,0.002186556,0.005496315,0.011288453
Oxford,23017,0.560389725,0.010580839,0.194153706,0.043940853,0.19386194,0.081010504,0,0.007352199,0.018481114,0.011008569
Penobscot,23019,1.044852056,0.044181703,0.125429478,0.120661715,0.393267366,0.250529728,0,0.026120868,0.065659623,0.019001575
Piscataquis,23021,0.067346684,0.002578277,0.004215631,0.013481878,0.000145162,0.026440713,0,0.000719294,0.001808077,0.017957652
Sagadahoc,23023,0.140684097,0.008319974,0.019797176,0.029238874,3.02877E-05,0.072276858,0,0,0,0.011020928
Somerset,23025,0.286320819,0.009179411,0.105371535,0.040444561,0,0.100445251,0,0.005082453,0.012775683,0.013021926
Waldo,23027,0.116720039,0.007654664,0.002547056,0.028156254,0,0.061295278,0,0.001808052,0.004544878,0.010713857
Washington,23029,0.17973278,0.027003141,0.028248925,0.028531583,3.97615E-05,0.061102391,0,0.005424413,0.013635266,0.0157473
York,23031,0.638277605,0.032554784,0.049040184,0.157042431,0.007470087,0.329725151,0,0.011212343,0.028184294,0.02304833
Allegany,24001,0.243518298,0.042755868,0.025296007,0.043003252,0,0.126627075,0,0,0,0.005836097
Anne Arundel,24003,4.120919568,0.118879199,0.097590632,0.167083446,2.672925061,0.728382995,0,0.077406518,0.194575576,0.06407614
Baltimore,24005,2.504229008,0.169328842,0.202585977,0.305824742,0.613768215,1.052405338,0,0.015218055,0.03825339,0.106844449
Calvert,24009,0.144631754,0.008146238,0.009681716,0.014890453,0.004424324,0.096423809,0,0,0,0.011065214
Caroline,24011,0.086682491,0.005912799,0.011261831,0.010206949,0,0.053202599,0,0,0,0.006098314
Carroll,24013,0.609491964,0.037405186,0.030363199,0.058203992,0,0.173143811,0.231551234,0.016584725,0.04168877,0.020551047
Cecil,24015,0.266539504,0.015899234,0.026986873,0.03327349,0,0.17444154,0,0,0,0.015938367
Charles,24017,2.138455096,0.063003655,0.010514743,0.037235899,1.841240575,0.154622694,0,0.003287224,0.008263046,0.020287261
Dorchester,24019,0.176083871,0.010158123,0.025530665,0.01239601,0.042047043,0.056268136,0,0.002794873,0.007025431,0.01986359
Frederick,24021,0.645627174,0.02614682,0.054048888,0.059445046,0,0.37571697,0.035730351,0.017412036,0.043768369,0.033358695
Garrett,24023,0.14527024,0.016778952,0.008961871,0.019260119,0.005454489,0.078619921,0,0.002026172,0.005093153,0.009075563
Harford,24025,0.539180156,0.047956759,0.044965189,0.081483819,0.008606509,0.311731642,0,0.003839252,0.009650668,0.030946319
Howard,24027,0.869940979,0.228283483,0.065208698,0.080390286,0,0.462666105,0,0,0,0.033392407
Kent,24029,0.072409129,0.004830067,0.012116096,0.010084505,0,0.035632357,0,0,0,0.009746104
Montgomery,24031,2.551321493,0.146528025,0.077385937,0.389914939,0.809179712,0.970812492,0,0.018335791,0.046090397,0.0930742
Prince George's,24033,3.521163709,0.144478396,0.092516729,0.347473196,1.60884523,1.094551294,0,0.044363238,0.111515198,0.077420427
Queen Anne's,24035,0.181429266,0.006737403,0.007703993,0.01337107,0,0.123130441,0,0.004967242,0.01248608,0.013033037
St. Mary's,24037,0.218493234,0.02136262,0.020538613,0.027193334,0,0.109512605,0,0.005997154,0.015074953,0.018813955
Somerset,24039,0.089048138,0.005414818,0.018840674,0.009531582,0,0.043010037,0,0.000351053,0.000882433,0.011017541
Talbot,24041,0.226514713,0.02660118,0.016622115,0.036047511,0.002837094,0.087076712,0,0.011678346,0.02935568,0.016296075
Washington,24043,0.718694278,0.045621241,0.089705969,0.055526714,0.153141909,0.268652098,0.063572182,0.006371245,0.016015301,0.02008762
Wicomico,24045,0.254579928,0.017881064,0.044865978,0.028098763,0,0.123579401,0,0.007657,0.019247285,0.013250437
Worcester,24047,0.170778194,0.00927485,0.010293986,0.017759382,0.000147738,0.095810121,0,0.004058631,0.010202121,0.023231365
Baltimore City,24510,1.377023747,0.227130712,0.219445747,0.357717178,0.051800378,0.496956643,0,0,0,0.02397309
Barnstable,25001,1.759063036,0.023403949,0.037393246,0.170037825,1.008419564,0.31673032,0,0.042618463,0.107129377,0.053330293
Berkshire,25003,0.608591293,0.041714616,0.116238404,0.103062644,0.000131416,0.275546878,0,0.014753769,0.037086327,0.020057237
Bristol,25005,3.872482115,0.190894462,0.629196045,0.37296654,2.168604358,0.376257615,0,0.022778817,0.057258765,0.054525513
Dukes,25007,0.071704268,0.001017532,0.000781397,0.011200199,4.3365E-05,0.011009151,0,0.009993366,0.025120172,0.012539085
Essex,25009,2.573175436,0.248250699,0.474367459,0.509881278,0.645997123,0.543490187,0,0.020109945,0.050550062,0.080528682
Franklin,25011,0.403522311,0.035960709,0.077402625,0.054185024,8.58945E-07,0.196300738,0,0.006073154,0.015265993,0.01833321
Hampden,25013,1.790632895,0.154033754,0.254975921,0.327028726,0.431532723,0.521589148,0,0.017936772,0.045087391,0.038448459
Hampshire,25015,0.450315839,0.041640049,0.051207757,0.105130262,0,0.22087028,0,0.00476509,0.011977931,0.014724471
Middlesex,25017,4.953014326,0.556166608,0.9854315,1.024549595,0.451693259,1.675987893,0,0.031070559,0.078101594,0.150013317
Nantucket,25019,0.12926833,0.000217488,0.000260838,0.006414366,1.80593E-05,0.00537456,0,0.030443009,0.076524126,0.010015883
Norfolk,25021,2.269501726,0.153629353,0.304920401,0.478772752,0.043500085,1.188973796,0,0.009813672,0.024668476,0.06522319
Plymouth,25023,1.086207068,0.068889006,0.144995401,0.347494784,0.004387771,0.355789247,0,0.029418943,0.073949944,0.061281972
Suffolk,25025,1.7521327,0.147065781,0.216110351,0.397624526,0.124655113,0.496643076,0,0.087535174,0.220035826,0.062462852
Worcester,25027,3.154991337,0.271987045,0.600518732,0.53317199,0.459522074,1.084451412,0,0.032094677,0.0806759,0.092569507
Alcona,26001,0.045253565,0.00364631,0.00644585,0.003601915,2.13329E-05,0.022596999,0,0,0,0.008941157
Alger,26003,0.066404268,0.002380239,0.030095566,0.003860698,0,0.017181244,0,0,0,0.012886521
Allegan,26005,0.404519483,0.026627089,0.074938082,0.047602785,0.016616631,0.180792205,0,0.009811928,0.024664096,0.023466666
Alpena,26007,0.457002909,0.007192756,0.040150301,0.017617026,1.33136E-05,0.042868387,0.322242617,0.002915191,0.007327871,0.016675447
Antrim,26009,0.085001666,0.007558103,0.011736851,0.006857121,8.58945E-05,0.04337357,0,0.001274015,0.003202474,0.010913636
Arenac,26011,0.065439041,0.006336116,0.003082057,0.005762901,0,0.041699084,0,0,0,0.008558882
Baraga,26013,0.039711678,0.001829638,0.002806172,0.003710097,0,0.018687732,0,0,0,0.012678038
Barry,26015,0.130764238,0.012924809,0.01322259,0.022985378,0,0.063053743,0,0.001900226,0.004776566,0.011900925
Bay,26017,2.127561978,0.021218144,0.032444188,0.068876464,1.790194644,0.190475765,0,0.002483069,0.006241653,0.015628052
Benzie,26019,0.054880623,0.004840257,0.003062971,0.005680117,0,0.028966929,0,0.000751502,0.001889037,0.009689812
Berrien,26021,0.528084351,0.029391707,0.07246437,0.087987421,2.9636E-06,0.295118764,0,0.005373462,0.013507188,0.024238475
Branch,26023,0.129650291,0.009847752,0.017367908,0.020603904,0.000245229,0.06456189,0,0.001481532,0.003724102,0.011817975
Calhoun,26025,0.551884918,0.033145512,0.10092035,0.084104372,0.000338514,0.2552239,0,0.01666521,0.041891085,0.019595976
Cass,26027,0.120637219,0.009203822,0.011659811,0.021161361,0,0.065578227,0,0.000367162,0.000922931,0.011743905
Charlevoix,26029,0.343631395,0.017893747,0.07019597,0.010923242,0,0.034099596,0.175561761,0.006717973,0.016886866,0.01135224
Cheboygan,26031,0.100337762,0.00602304,0.013166436,0.012731822,2.49247E-05,0.050937343,0,0.001319281,0.003316259,0.012818656
Chippewa,26033,0.130251976,0.014005567,0.003397565,0.0153901,0,0.050945686,0,0.007137756,0.017942065,0.021433237
Clare,26035,0.104687725,0.013543848,0.018248318,0.010083851,9.01892E-06,0.054672137,0,0.000650586,0.001635369,0.005844597
